PlotID	SpCode	TreeGirth1	TreeGirth2	TreeGirth3	TreeGirth4	TreeGirth5
BSP21	Dalbpani	81	0	0	0	0
BSP21	Dalbpani	96	0	0	0	0
BSP21	Dalbpani	98	0	0	0	0
BSP21	Dalbpani	104	0	0	0	0
BSP21	Dalbpani	107	0	0	0	0
BSP20	Dillpent	75	0	0	0	0
BSP20	Dillpent	80	0	0	0	0
BSP20	Dillpent	102	0	0	0	0
BSP20	Dillpent	105	89	0	0	0
BSP20	Dillpent	105	48	0	0	0
BSP20	Dillpent	105	32	0	0	0
BSP20	Dillpent	110	72	0	0	0
BSP20	Dillpent	112	0	0	0	0
BSP20	Dillpent	118	98	0	0	0
BSP20	Dillpent	132	123	0	0	0
BSP20	Dillpent	138	0	0	0	0
BSP20	Dillpent	149	24	0	0	0
BSP20	Dillpent	151	0	0	0	0
BSP20	Dillpent	178	0	0	0	0
BSP20	Dillpent	180	0	0	0	0
BSP20	Dillpent	190	0	0	0	0
BSP20	Dillpent	210	0	0	0	0
BSP20	Dillpent	236	0	0	0	0
BSP21	Dillpent	176	0	0	0	0
BSP21	Dillpent	189	0	0	0	0
BSP22	Dillpent	82	0	0	0	0
BSP22	Dillpent	92	0	0	0	0
BSP22	Dillpent	105	0	0	0	0
BSP22	Dillpent	125	0	0	0	0
BSP22	Dillpent	196	0	0	0	0
BSP22	Dillpent	217	0	0	0	0
BSP22	Dillpent	273	0	0	0	0
BSP22	Dillpent	326	0	0	0	0
BSP23	Dillpent	13	0	0	0	0
BSP23	Dillpent	37	0	0	0	0
BSP23	Dillpent	39	0	0	0	0
BSP23	Dillpent	46	0	0	0	0
BSP23	Dillpent	49	0	0	0	0
BSP23	Dillpent	50	0	0	0	0
BSP23	Dillpent	51	0	0	0	0
BSP23	Dillpent	53	0	0	0	0
BSP23	Dillpent	55	50	0	0	0
BSP23	Dillpent	55	0	0	0	0
BSP23	Dillpent	56	0	0	0	0
BSP23	Dillpent	61	40	0	0	0
BSP23	Dillpent	64	0	0	0	0
BSP23	Dillpent	65	0	0	0	0
BSP23	Dillpent	69	0	0	0	0
BSP23	Dillpent	74	0	0	0	0
BSP23	Dillpent	76	66	0	0	0
BSP23	Dillpent	78	0	0	0	0
BSP23	Dillpent	81	0	0	0	0
BSP23	Dillpent	83	0	0	0	0
BSP23	Dillpent	87	0	0	0	0
BSP23	Dillpent	89	0	0	0	0
BSP23	Dillpent	99	0	0	0	0
BSP23	Dillpent	108	0	0	0	0
BSP23	Dillpent	116	0	0	0	0
BSP23	Dillpent	124	0	0	0	0
BSP23	Dillpent	229	0	0	0	0
BSP23	Dillpent	246	0	0	0	0
BSP23	Dillpent	255	0	0	0	0
BSP24	Dillpent	44	0	0	0	0
BSP24	Dillpent	58	0	0	0	0
BSP24	Dillpent	63	0	0	0	0
BSP24	Dillpent	63	0	0	0	0
BSP24	Dillpent	72	0	0	0	0
BSP24	Dillpent	77	0	0	0	0
BSP20	Diosmela	77	0	0	0	0
BSP21	Diosmela	41	0	0	0	0
BSP21	Diosmela	127	0	0	0	0
BSP22	Diosmont	12	0	0	0	0
BSP22	Diosmont	38	0	0	0	0
BSP22	Diosmont	44	0	0	0	0
BSP22	Diosmont	59	0	0	0	0
BSP23	Diosmont	12	0	0	0	0
BSP23	Diosmont	13	0	0	0	0
BSP23	Diosmont	13	0	0	0	0
BSP23	Diosmont	16	0	0	0	0
BSP23	Diosmont	31	0	0	0	0
BSP23	Diosmont	42	0	0	0	0
BSP20	Embloffi	23	0	0	0	0
BSP21	Embloffi	22	0	0	0	0
BSP21	Embloffi	24	0	0	0	0
BSP21	Embloffi	30	0	0	0	0
BSP21	Embloffi	35	0	0	0	0
BSP21	Embloffi	47	0	0	0	0
BSP21	Embloffi	49	0	0	0	0
BSP21	Embloffi	50	0	0	0	0
BSP21	Embloffi	51	0	0	0	0
BSP22	Embloffi	42	0	0	0	0
BSP22	Embloffi	50	0	0	0	0
BSP22	Embloffi	54	0	0	0	0
BSP22	Embloffi	56	53	0	0	0
BSP22	Embloffi	66	0	0	0	0
BSP22	Embloffi	68	0	0	0	0
BSP22	Embloffi	69	0	0	0	0
BSP22	Embloffi	70	0	0	0	0
BSP22	Embloffi	72	0	0	0	0
BSP22	Embloffi	72	0	0	0	0
BSP22	Embloffi	75	0	0	0	0
BSP22	Embloffi	80	0	0	0	0
BSP22	Embloffi	81	0	0	0	0
BSP22	Embloffi	83	0	0	0	0
BSP22	Embloffi	92	0	0	0	0
BSP22	Embloffi	96	0	0	0	0
BSP22	Embloffi	96	0	0	0	0
BSP22	Embloffi	119	0	0	0	0
BSP23	Embloffi	43	0	0	0	0
BSP23	Embloffi	45	0	0	0	0
BSP23	Embloffi	46	0	0	0	0
BSP23	Embloffi	51	0	0	0	0
BSP23	Embloffi	54	0	0	0	0
BSP23	Embloffi	58	0	0	0	0
BSP23	Embloffi	60	0	0	0	0
BSP23	Embloffi	62	35	0	0	0
BSP23	Embloffi	62	0	0	0	0
BSP23	Embloffi	63	0	0	0	0
BSP23	Embloffi	66	0	0	0	0
BSP23	Embloffi	67	0	0	0	0
BSP23	Embloffi	68	0	0	0	0
BSP23	Embloffi	68	0	0	0	0
BSP23	Embloffi	68	0	0	0	0
BSP23	Embloffi	73	0	0	0	0
BSP23	Embloffi	74	0	0	0	0
BSP23	Embloffi	79	0	0	0	0
BSP23	Embloffi	80	0	0	0	0
BSP23	Embloffi	81	0	0	0	0
BSP23	Embloffi	83	0	0	0	0
BSP23	Embloffi	84	0	0	0	0
BSP23	Embloffi	84	0	0	0	0
BSP23	Embloffi	86	0	0	0	0
BSP23	Embloffi	86	0	0	0	0
BSP23	Embloffi	86	0	0	0	0
BSP23	Embloffi	89	0	0	0	0
BSP23	Embloffi	93	0	0	0	0
BSP23	Embloffi	96	0	0	0	0
BSP23	Embloffi	96	0	0	0	0
BSP23	Embloffi	97	0	0	0	0
BSP23	Embloffi	97	0	0	0	0
BSP23	Embloffi	100	0	0	0	0
BSP23	Embloffi	100	0	0	0	0
BSP23	Embloffi	100	0	0	0	0
BSP23	Embloffi	101	0	0	0	0
BSP23	Embloffi	102	0	0	0	0
BSP23	Embloffi	104	0	0	0	0
BSP23	Embloffi	105	0	0	0	0
BSP23	Embloffi	108	0	0	0	0
BSP23	Embloffi	110	0	0	0	0
BSP23	Embloffi	111	55	0	0	0
BSP23	Embloffi	111	0	0	0	0
BSP23	Embloffi	115	0	0	0	0
BSP24	Embloffi	65	0	0	0	0
BSP24	Embloffi	88	0	0	0	0
BSP24	Embloffi	114	0	0	0	0
BSP25	Embloffi	64	42	0	0	0
BSP25	Embloffi	80	0	0	0	0
BSP25	Erytstri	116	0	0	0	0
BSP24	Ficuexas	10	0	0	0	0
BSP20	Flacindi	16	0	0	0	0
BSP21	Flacindi	14	0	0	0	0
BSP21	Flacindi	15	0	0	0	0
BSP22	Grewtili	35	0	0	0	0
BSP22	Grewtili	76	0	0	0	0
BSP22	Grewtili	79	0	0	0	0
BSP22	Grewtili	80	0	0	0	0
BSP22	Grewtili	83	0	0	0	0
BSP22	Grewtili	83	0	0	0	0
BSP22	Grewtili	85	0	0	0	0
